uri,followers,genres,name,popularity
spotify:artist:15FyiY3ChN0QRspHIQYq0W,93757,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']",Dion,61
spotify:artist:3XVpDdKav6C6zwlDXPhMEO,83458,"['cali rap', 'west coast trap']",Kamaiyah,61
spotify:artist:0st5vgzw9XkH5ALJiUM1lE,452540,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Slim Thug,61
spotify:artist:3XkJyJgJDxnjdQgH0zfT8K,329793,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'spanish pop']",Los Rodriguez,61
spotify:artist:05RZIdfz59ZW2FvFuwnmNK,763709,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",K-Ci & JoJo,61
spotify:artist:6e7QpHYqEiyJGiM98IysLa,261608,"['country rock', 'nashville sound', 'outlaw country', 'traditional country']",The Highwaymen,61
spotify:artist:6KyUat70qaniuiZq63HzFZ,221761,"['lounge', 'vocal jazz']",Pink Martini,61
spotify:artist:5ikWl4mjoiFlLPvkFRZETq,33892,"['canadian soundtrack', 'epicore', 'scorecore', 'soundtrack', 'video game music']",Trevor Morris,61
spotify:artist:07FfkbljNIdl45Ijlh1aXS,80516,"['indie anthem-folk', 'indie folk']",RHODES,61
spotify:artist:3HJIB8sYPyxrFGuwvKXSLR,394917,"['alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'dance-punk', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'noise pop', 'stomp and holler']",TV On The Radio,61
spotify:artist:4HOEnLufwAqJ2qoJPVnL01,675733,"['classic opm', 'opm', 'pinoy indie', 'pinoy rock']",Callalily,61
spotify:artist:0qzzGu8qpbXYpzgV52wOFT,152753,"['ambient folk', 'chamber pop', 'chillwave', 'downtempo', 'electronica', 'folktronica', 'indie folk', 'indie soul', 'indietronica', 'new rave']",Bibio,61
spotify:artist:0jrFMgW018F1XVnLtCXOKi,47979,"['compositional ambient', 'focus', 'neo-classical']",Fabrizio Paterlini,61
spotify:artist:2QLM9IFaHBtB16b8ZDaA3A,61728,"['cali rap', 'hyphy', 'west coast trap']",P-Lo,61
spotify:artist:3JaAGmSTpJK35DqWrDUzBz,197742,"['album rock', 'blues rock', 'classic rock', 'classic uk pop', 'glam rock', 'hard rock', 'rock']",Sweet,61
spotify:artist:4dYQmk5ma04mZ1KJ9KkAQK,52833,"['electropop', 'la pop', 'vapor soul']",Kacy Hill,61
spotify:artist:5iqStkZi6QmG8sgQZQrfGN,164063,"['contemporary country', 'country', 'country pop']",Danielle Bradbery,61
spotify:artist:6hl5k4gLl1p3sjhHcb57t2,168333,"['english indie rock', 'indie rock', 'indie surf', 'liverpool indie', 'modern rock', 'rock']",Circa Waves,61
spotify:artist:7qAcXJgt1PWnxwUgxMdyuk,526695,"['alternative metal', 'christian rock', 'nu metal', 'pop punk', 'post-grunge', 'rap rock']",Sick Puppies,61
spotify:artist:2oQJQUIpJFFnfKvHJA0xBu,94633,"['classic soundtrack', 'orchestra', 'scorecore', 'theme']",The City of Prague Philharmonic Orchestra,61
spotify:artist:2AOt5htsbtyaHd5Eq3kl3j,894839,"['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",Maxwell,61
spotify:artist:3YXpTiyVmYCfANOlnWv6vr,685117,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",Trebol Clan,61
spotify:artist:5wpEBloInversG3zp3CVAk,527584,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",Jeremy Camp,61
spotify:artist:7v35CkHBaT1SStgQHl95a0,379922,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'christian rock', 'world worship', 'worship']",Tenth Avenue North,61
spotify:artist:3JkgQ8Jjwt2mkeOsg5yhqh,259495,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",Alexander Acha,61
spotify:artist:2970BxpdOBQmkMit6i9kVF,186880,"['healing', 'kirtan', 'meditation', 'shamanic']",Deva Premal,61
spotify:artist:6KWcxMWVNVIYbdOQyJtsSy,328094,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']",The Platters,61
spotify:artist:3W9UldYu0xJcaOAw2SUTDI,87517,"['australian indie', 'indietronica', 'shimmer pop', 'vapor soul']",Panama,61
spotify:artist:1IxP1g9VrPzJqXFCsuyHKe,120903,"['europop', 'eurovision', 'swedish idol pop', 'swedish pop']",Måns Zelmerlöw,61
spotify:artist:1nSpOxq3pcgomrfpXudQuq,89337,['underground hip hop'],Kirk Knight,61
spotify:artist:4L5SLCIDWPPNGzrLraYCOS,94133,"['bachata', 'cubaton', 'latin', 'tropical']",Grupo Extra,61
spotify:artist:1W42coQfIlt6btgqpfJWYQ,52945,"['british soundtrack', 'hollywood', 'scorecore', 'soundtrack']",Patrick Doyle,61
spotify:artist:14H7ag1wpQOsPPQJOD6Dqr,315234,"['acid jazz', 'downtempo', 'electronica', 'nu jazz', 'trip hop']",Zero 7,61
spotify:artist:76ptJV8617638xrpeoUtzl,250162,['funk metal'],The Rasmus,61
spotify:artist:4xtWjIlVuZwTCeqVAsgEXy,330126,"['comic', 'rap rock']",Insane Clown Posse,61
spotify:artist:2I4hRNCYkPKJQlkoEZKjYx,83516,"['deep melodic euro house', 'ethnotronica', 'tech house']",Monolink,61
spotify:artist:1pgtr4nhBQjp9oCUBPyYWh,90662,"['pop rock', 'power pop']",Fountains Of Wayne,61
spotify:artist:0543y7yrvny4KymoaneT4W,532283,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'symphonic rock']",Peter Frampton,61
spotify:artist:3K2zB87GZv1krx031en5VA,459831,"['alternative dance', 'dance pop', 'electropop', 'indietronica', 'neo-synthpop', 'new rave']",La Roux,61
spotify:artist:6FbDoZnMBTdhhhLuJBOOqP,374777,"['alaska indie', 'folk-pop', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']",Jewel,61
spotify:artist:6heMlLFM6RDDHRz99uKMqS,44563,"['big room', 'deep big room', 'deep dubstep', 'edm', 'electro house', 'pop edm']",RetroVision,61
spotify:artist:771qBvjnXOH9Azr6lKy6FB,31079,['hi-nrg'],Michael Sembello,61
spotify:artist:5rX2c1zow6hCph8PnnU3kF,111086,"['adult standards', 'bossa nova', 'brazilian jazz', 'lounge', 'vocal jazz']",Astrud Gilberto,61
spotify:artist:14bJhryXGk6H6qlGzwj3W5,273916,"['c-pop', 'mandopop']",Hebe Tien,61
spotify:artist:562Od3CffWedyz2BbeYWVn,306625,"['album rock', 'art rock', 'new age', 'progressive rock', 'symphonic rock']",Mike Oldfield,61
spotify:artist:4HrkLxQHZ5mgCtIVpiH5QX,140055,"['alternative metal', 'gymcore', 'post-grunge', 'post-screamo']",From Ashes to New,61
spotify:artist:2exkZbmNqMKnT8LRWuxWgy,439065,"['alternative dance', 'electronica', 'indietronica', 'microhouse', 'minimal techno', 'new rave']",Moderat,61
spotify:artist:77BznF1Dr1k5KyEZ6Nn3jB,169414,"['chamber pop', 'electropop', 'indie anthem-folk', 'indie folk', 'vapor pop', 'vapor soul']",Vancouver Sleep Clinic,61
spotify:artist:28yVvEvA2lT3K5RNIhV1Dj,44960,"['alternative r&b', 'electropop', 'indie electropop', 'indie poptimism', 'indie soul', 'tropical house', 'vapor soul', 'vapor twitch']",BAYNK,61
spotify:artist:3uC20p2EoNm5LYtzSVWdkL,495367,"['dance pop', 'grupera', 'latin', 'latin pop', 'mexican pop', 'rock en espanol']",Fey,61
spotify:artist:4vEpUOtKWtpotWkuv0Vlx4,320929,"['adventista', 'latin worship']",Evan Craft,61
spotify:artist:62lbdm09j0QUbWB7SqCJvt,87320,"['reggaeton', 'reggaeton flow']",Anonimus,61
spotify:artist:4mYFgEjpQT4IKOrjOUKyXu,74005,"['pop punk', 'pop rock']",Wheatus,61
spotify:artist:0cuW2lF0YWb9VUyHOnvnsO,56475,"['anthem worship', 'ccm', 'deep ccm', 'world worship', 'worship']",Jenn Johnson,61
spotify:artist:0zfT626RwO6zN3RDYeRit5,778063,"['album rock', 'alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'speed metal']",Black Label Society,61
spotify:artist:7gi3jmwpUpNWdswT8eEprF,375227,"['arkansas country', 'country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country']",Conway Twitty,61
spotify:artist:4mrBetqy378Jf1y6NLszlx,340950,"['big room', 'deep big room', 'edm', 'electro house', 'melbourne bounce international', 'progressive electro house']",VINAI,61
spotify:artist:2r09Inibex3C4ZNTUVSG3m,994594,"['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Keith Sweat,61
spotify:artist:1Z8ODXyhEBi3WynYw0Rya6,462678,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap']",De La Soul,61
spotify:artist:4OrizGCKhOrW6iDDJHN9xd,214847,"['alternative dance', 'brooklyn indie', 'chillwave', 'dream pop', 'freak folk', 'garage psych', 'indie pop', 'indie rock', 'indie surf', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop', 'nu gaze', 'shoegaze']",DIIV,61
spotify:artist:7c7ZeiPKWHf2E1rsf1P4VF,215427,"['danish pop', 'europop']",Medina,61
spotify:artist:3qnMl4DHT4gndzFAcG4FlM,332988,"['brostep', 'complextro', 'edm', 'electro house', 'electronic trap', 'fidget house', 'zapstep']",Kill The Noise,61
spotify:artist:0NbQe5CNgh4YApOCDuHSjb,357339,"['christian metal', 'melodic metalcore', 'metalcore', 'post-hardcore']",The Devil Wears Prada,61
spotify:artist:0IVcLMMbm05VIjnzPkGCyp,332822,"['alternative hip hop', 'detroit hip hop', 'hip hop']",J Dilla,61
spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,339046,"['album rock', 'blues rock', 'classic rock', 'country rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'power pop', 'rock', 'roots rock', 'soft rock']",The J. Geils Band,61
spotify:artist:5F4ObszoeVebqtc0B3XqJa,144779,"['epicore', 'scorecore', 'video game music']",Audiomachine,61
spotify:artist:7faolmVD4RMkmZ84Zv18Cj,9906,"['pet calming', 'sleep']",Dog Music,61
spotify:artist:7gRhy3MIPHQo5CXYfWaw9I,533365,"['art pop', 'bmore', 'dance pop', 'escape room', 'hip house', 'hip pop', 'lgbtq+ hip hop', 'new rave', 'pop', 'trap queen']",Azealia Banks,61
spotify:artist:7CyeXFnOrfC1N6z4naIpgo,119046,"['brill building pop', 'classic girl group', 'motown', 'rock-and-roll']",The Ronettes,61
spotify:artist:7gR53ad9JjCweCv4f9MWEX,204437,"['latin', 'latin hip hop', 'panamanian pop', 'reggaeton', 'tropical']",Eddy Lover,61
spotify:artist:7fxtWEwKKrFaykKItspdYg,120879,"['chamber pop', 'deep new americana', 'folk-pop', 'indie folk', 'neo mellow', 'new americana', 'progressive bluegrass', 'stomp and flutter', 'stomp and holler']",The Milk Carton Kids,61
spotify:artist:4nx8ehrFiCOmWgebUKshDV,72908,"['deep tropical house', 'french indie pop', 'new french touch', 'tropical house']",Broken Back,61
spotify:artist:0oBEeN6BCxEgMogzThqrPf,679918,"['contemporary country', 'country', 'country road', 'modern country rock']",Big & Rich,61
spotify:artist:7fqDRFkiuwzFDde1K0taVs,52279,"['grime', 'uk hip hop']",Shakka,61
spotify:artist:6n7nd5iceYpXVwcx8VPpxF,274012,"['classical', 'late romantic era']",Antonín Dvořák,61
spotify:artist:2PSiyldxmJze7xiqbz658m,289551,"['alternative rock', 'pop rock', 'post-grunge', 'rock']",Spin Doctors,61
spotify:artist:7Fo8TAyGJr4VmhE68QamMf,244744,"['art rock', 'dance rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",Talk Talk,61
spotify:artist:6nnspeopmJAG07xOxHmqTu,504702,"['boogaloo', 'latin jazz', 'mambo', 'salsa', 'salsa puertorriquena', 'tropical']",El Gran Combo De Puerto Rico,61
spotify:artist:1lZvg4fNAqHoj6I9N8naBM,293602,"['alternative metal', 'alternative rock', 'comic', 'garage rock', 'grunge', 'pop rock', 'post-grunge', 'rock']",The Presidents Of The United States Of America,61
spotify:artist:6S2tas4z6DyIklBajDqJxI,452378,['psychedelic trance'],Infected Mushroom,61
spotify:artist:1ZyUXvaBXUsIZ3JD6jYGkt,44644,['underground hip hop'],Nyck Caution,61
spotify:artist:1dPl8axUL09mso0myZqPZW,220717,"['anthem worship', 'canadian ccm', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",Matt Maher,61
spotify:artist:1lzugG0lqNh9nP6Fp2zG3c,89640,"['emo rap', 'melodic rap', 'underground hip hop', 'vapor trap']",Global Dan,61
spotify:artist:0Grjlu7ncIuCaSYvCs9fcd,120573,['pop rock'],New Radicals,61
spotify:artist:2848adRcxvgWNRcz1g1tQD,83413,"['pop rap', 'underground hip hop']",Felly,61
spotify:artist:3iN9k8uvm4WrgdlOigOH8D,22232,"['australian dance', 'big room']",Hook N Sling,61
spotify:artist:5mMkUZv8uUrlH0SHX89BeS,112931,"['acid jazz', 'bboy', 'electro swing', 'electronica', 'indie soul', 'nu jazz', 'trip hop']",Guts,61
spotify:artist:32zeX1IoVKAGWMyy1isKUq,148805,"['indie garage rock', 'indie surf']",No Vacation,61
spotify:artist:0fs8oBR1rx7JIXZi75h7Uu,36442,['la pop'],Bahari,61
spotify:artist:1RgXxY6uzWo9cjYYwwgVGq,683548,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']",Jaguares,61
spotify:artist:099toTcKJoywTosZr2hHjy,112152,"['alternative country', 'anti-folk', 'chamber pop', 'deep new americana', 'folk-pop', 'funk', 'indie folk', 'indie pop', 'new americana', 'roots rock', 'stomp and holler']",Langhorne Slim,61
spotify:artist:462T0buQ5ScBUQCRpodDRf,293648,"['funk', 'soul']",Charles Bradley,61
spotify:artist:7BGR8y1VZAWK2oR4zD9COr,194057,"['dancehall', 'modern reggae']",Protoje,61
spotify:artist:4ERtgeBbWRkFzIz6LaFCeY,376161,"['emo', 'modern rock', 'neo mellow', 'pop punk', 'pop rock']",Dashboard Confessional,61
spotify:artist:0H1InhXaXQPL1aj0mvHemU,145156,"['classic italian pop', 'italian pop', 'mexican pop']",Gianluca Grignani,61
spotify:artist:4m1yRHUMhvB8gKAJTjK4kO,147913,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'vapor twitch']",Boombox Cartel,61
spotify:artist:72luDUYRlE8N8lPSgyhiwo,12668,['uk dance'],John Gibbons,61
spotify:artist:2TLYSzGyVYkxAgYSCqUnQj,80794,"['alternative r&b', 'indie r&b', 'indie soul', 'trap soul', 'uk alternative hip hop', 'underground hip hop']",Jay Prince,61
spotify:artist:6y5amJcTjeDgLXIjtQLMst,107645,['r&b'],SAYGRACE,61
spotify:artist:3EnbnmqrrvApHJs6FMvYik,70481,"['electronica', 'indie soul', 'indietronica', 'vapor soul']",Elder Island,61
spotify:artist:4W49e48G0gg1pucAN6JiGH,79260,"['alternative r&b', 'deep pop r&b', 'pop', 'trap soul']",Yo Trane,61
spotify:artist:1B8ySGDAiXTCvnJNH4HSCG,321608,"['boy band', 'dance pop', 'new jack swing', 'r&b', 'urban contemporary']",All-4-One,61
spotify:artist:6TKOZZDd5uV5KnyC5G4MUt,595045,"['brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'rock-and-roll', 'soul', 'southern soul']",Smokey Robinson & The Miracles,61
spotify:artist:3MATPJ9tYbcMhw5VOZrRU6,127041,['indie garage rock'],Summer Salt,61
spotify:artist:2dTXdAOGku9IZGu0VRkk4p,64660,['sleep'],Meditation Spa,61
spotify:artist:1xSSjJrKTO2ZNPU81uLtmI,219781,"['australian hip hop', 'pop rap']",Bliss n Eso,61
spotify:artist:3paPKXFFD404Fuonc8DvnN,14048,['sleep'],Bedtime Baby,61
spotify:artist:72KyoXzp0NOQij6OcmZUxk,399480,"['australian rock', 'dance rock']",Midnight Oil,61
spotify:artist:6YWdHD3R863Apw1hkx3BwC,232089,"['folk-pop', 'funk', 'garage rock', 'indie folk', 'indie rock', 'modern blues', 'modern blues rock', 'modern rock', 'new americana', 'stomp and holler']",Dan Auerbach,61
spotify:artist:46njgd2Rq9tZc4ZjeQMgbh,322413,"['adult standards', 'album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']",Boz Scaggs,61
spotify:artist:5H0YoDsPDi9fObFmJtTjfN,204245,"['alternative dance', 'alternative rock', 'art pop', 'art rock', 'chillwave', 'dance-punk', 'dream pop', 'experimental pop', 'freak folk', 'indie folk', 'indie garage rock', 'indie pop', 'indie rock', 'la indie', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new rave', 'new weird america', 'noise pop', 'nu gaze']",Ariel Pink,61
spotify:artist:3NChzMpu9exTlNPiqUQ2DE,298295,"['alternative metal', 'post-hardcore', 'screamo']",Thrice,61
spotify:artist:0eBOZ74PcpQb3SisNPgaRQ,4062,['dutch pop'],Jake Reese,61
spotify:artist:3N4FiTxpPQRsrihmTMN349,507502,"['norwegian pop', 'social media pop']",Marcus & Martinus,61
spotify:artist:1DA8SLXtp8MMVpgaOWzMQr,535809,"['banda', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']",Chuy Lizarraga y Su Banda Tierra Sinaloense,61
spotify:artist:3oNy8cjBtJzLC07I70sklp,525735,"['dance pop', 'latin', 'latin alternative', 'latin arena pop', 'latin pop', 'mexican pop', 'pop', 'rock en espanol']",Belanova,61
spotify:artist:6WvDtNFHOWHfiNy8NVHujT,517533,"['latin alternative', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol', 'ska mexicano']",Maldita Vecindad Y Los Hijos Del 5to. Patio,61
spotify:artist:7EIbKyiLnEJ1Y074UIUyZJ,225120,['viral pop'],Peter Hollens,61
spotify:artist:2Ltr0s15RyvsjqWzSmiSRs,80550,"['australian hip hop', 'australian indie', 'australian pop', 'australian trap']",Allday,61
spotify:artist:6XwwFnewNgWp81MYMK8zLq,132426,['romanian pop'],Edward Maya,61
spotify:artist:27fy6rHPC58Eo2VUu0iJSG,56483,"['bass trap', 'brostep', 'catstep', 'electro house', 'electronic trap', 'traprun']",Lookas,61
spotify:artist:1ZLO8d7zll1WeQJUHaxQer,244804,"['atl hip hop', 'atl trap', 'detroit trap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",HoodRich Pablo Juan,61
spotify:artist:3ohcHMuUq1717s8AH17hfT,276780,['new americana'],The White Buffalo,61
spotify:artist:64mPnRMMeudAet0E62ypkx,549405,"['alternative metal', 'alternative rock', 'comic', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']",Primus,61
spotify:artist:3p3jPcp8b7WL9XYj4xlsWj,236710,"['rap latina', 'trap queen']",Snow Tha Product,61
spotify:artist:5oERdzrfb6kmNMzPNINZib,52153,"['scorecore', 'soundtrack', 'video game music']",Martin O'Donnell,61
spotify:artist:4pv1Jo4PbYI8LMADJoTWjE,285745,"['latin', 'latin pop', 'merengue', 'pop reggaeton', 'puerto rican pop', 'tropical']",Olga Tanon,61
spotify:artist:4pwqNyMSvuv7VOhQBdjB6Q,93407,"['chillhop', 'japanese chillhop', 'lo-fi beats']",eevee,61
spotify:artist:0B7Y5KDNScTBzeN7DY74YG,223430,"['antiviral pop', 'minecraft', 'otacore', 'social media pop']",Tryhardninja,61
spotify:artist:0Nn9YwJzcaeuU1jJL06e3r,92481,"['album rock', 'power pop']",The Knack,61
spotify:artist:7EjxNoVjXo7gL73F2EdXVA,559191,['urban contemporary'],Empire Cast,61
spotify:artist:2yTUYhIf8fxptTIy3KLuJD,269806,"['album rock', 'art rock', 'classic uk pop', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",Mike & The Mechanics,61
spotify:artist:5J81VungUjSVHxlPpTI9KG,168909,"['indie garage rock', 'neo-psychedelic']",Mild High Club,61
spotify:artist:7fWgqc4HJi3pcHhK8hKg2p,381927,"['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rap rock']",Dope,61
spotify:artist:5KWOCu1saEHAhPiLKlOLIy,171563,"['comic', 'comic metal']",Leo,61
spotify:artist:4Otx4bRLSfpah5kX8hdgDC,489406,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'pop rap', 'rap']",Naughty By Nature,61
spotify:artist:0tR60pwxQ5WKjPxQcKoCQ7,43096,"['dominican pop', 'reggaeton flow', 'trap latino']",Messiah,61
spotify:artist:5KPJMJR9PCfMWSfco8i4W4,522013,"['post-teen pop', 'social media pop', 'teen pop']",Alex Aiono,61
spotify:artist:0szWPxzzE8DVEfXFRCLBUb,85059,"['electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'shimmer pop', 'vapor soul']",flor,61
spotify:artist:2gyv1akuIB9fQvXoGSPaJr,53240,"['bounce', 'escape room', 'lgbtq+ hip hop', 'new orleans rap', 'trap queen']",Big Freedia,61
spotify:artist:2P1puQXmG48EVLBrHbum1J,371279,"['adult standards', 'lounge', 'soul', 'vocal jazz']",Melody Gardot,61
spotify:artist:7f8LNBVXN0h35veHrpxQFL,33556,['classic rock'],Norman Greenbaum,61
spotify:artist:2ySHS7UojGu20XfUPaBlyu,106732,"['contemporary country', 'country pop', 'modern country rock']",Devin Dawson,61
spotify:artist:5K0rbdBrs2tNXe5LeWMATT,182154,"['funk', 'p funk', 'quiet storm', 'soul']",Bootsy Collins,61
spotify:artist:0ekbDNE2eOq8QiaXM34wer,214184,"['acoustic pop', 'neo mellow', 'pop rock']",Howie Day,61
spotify:artist:6V03b3Y36lolYP2orXn8mV,217238,"['boy band', 'dance pop']",98º,61
spotify:artist:2m1l9MLSslzup4vvokKgvQ,141154,"['chamber pop', 'folk-pop', 'indie folk', 'stomp and holler']",Villagers,61
spotify:artist:6V3F8MZrOKdT9fU686ybE9,35755,"['british soul', 'new jack swing']",Mark Morrison,61
spotify:artist:0eezS9KmhdjGN436RdTIXu,250718,"['dancehall', 'modern reggae', 'panamanian pop', 'reggae fusion', 'soca']",Mavado,61
spotify:artist:72VzFto8DYvKHocaHYNWSi,121304,"['classic uk pop', 'disco', 'motown', 'new wave pop', 'soft rock']",Hot Chocolate,61
spotify:artist:01brs471Oes6kMnkVJBfGG,198117,"['norteno-sax', 'regional mexican pop', 'tejano']",La Zenda Norteña,61
spotify:artist:1Cq0LAHFfvUTBEtMPXUidI,233011,"['acoustic pop', 'neo mellow', 'pop rock']",O.A.R.,61
spotify:artist:0taUqKeI9JbGZECxu5bVV0,330882,"['deep pop r&b', 'pop', 'trap queen']",Toni Romiti,61
spotify:artist:2P560DaOMNDUACoH8ZhOCR,386616,"['britpop', 'comic', 'dance rock', 'mod revival', 'new wave', 'punk', 'rock', 'ska']",The Jam,61
spotify:artist:0WvTK38rXqPCD5pZMDuX20,115346,"['dark trap', 'emo rap', 'melodic rap', 'underground hip hop', 'vapor trap']",Oliver Francis,61
spotify:artist:49DW3KvkyjHO35mK1JnSyS,296131,"['album rock', 'alternative rock', 'classic rock', 'dance rock', 'glam metal', 'hard rock', 'metal', 'post-grunge', 'rock']",The Cult,61
